id,nev,ismertnev,orszag,megye,varos,cim,osmid,osmtype,lat,lon
1790,Jézus Szíve-kápolna,,12,16,Tyukod,Árpád u 14,927896883,way,47.8524038,22.5583011
1792,Misézőhely,,12,16,Nyírparasznya,,NULL,NULL,NULL,NULL
1793,Mária az egyház anyja-templom,,12,16,Vaja,Lahner u. 57.,372856517,way,48.0048526,22.1649169
1795,Szent Tamás-templom,,12,18,Nárai,Kossuth L. u. 1.,372856540,way,47.19248,16.5546725
1796,Szent Mihály-templom,,12,18,Nemesbőd,Kossuth L. u. 52,291325279,way,47.2714731,16.7320216
1797,Szent Márton-templom,,12,18,Nemeskolta,Dózsa György u. 12.,372856536,way,47.140553,16.77315
1798,Szent József-templom,,12,16,Beregsurány,Árpád u 18,339414450,way,48.162133,22.5555856
1799,Szent Margit-templom,,12,18,Pornóapáti,Fő u. 72.,322745148,way,47.1564652,16.4649975
1800,Szűz Mária neve-kápolna,,12,16,Márokpapi, Kossuth u 40,372856548,way,48.1416923,22.5139035
1801,Boldog Kalkuttai Teréz-kápolna,,12,16,Gulács,Rákóczi u. 22.,371901520,way,48.0905905,22.4711505
1802,Szűz Mária Istenanya-kápolna,,12,16,Túristvándi,Móricz Zs. u. 6.,379814543,way,48.0520463,22.6492913
1803,Jézus Szíve-templom,,12,16,Tiszakerecseny,"4834, Rákóczi u. 3.",372523549,way,48.2583604,22.3034828
1804,Szent István király-templom,,12,16,Lónya,Petőfi S. u. 2.,372523615,way,48.3144211,22.2736261
1805,Szent László-templom,,12,4,Aszaló,Rákóczi u. 68.,372523627,way,48.2149587,20.971057
1806,Szent Péter és Pál apostol-templom,,12,4,Detek,Petőfi u. 2.,372523633,way,48.3350109,21.02283
1807,Szent József-templom,,12,4,Encs,Rákóczi u. 51.,372523621,way,48.3294813,21.1265503
1808,Misézőhely,,12,16,Barabás,"4937, Árpád út 50. ",907849549,way,48.2337867,22.4322539
1809,Szentháromság Templom,,12,4,Fáj,Templom u. 20.,372856541,way,48.4216812,21.0772692
1810,Szent József-templom,,12,4,Felsővadász,"3814, Dózsa György u. 14.",372856528,way,48.3708752,20.9190327
1811,Misézőhely,,12,16,Vámosatya,"4936, Kossuth u. 13.",871833176,way,48.2006557,22.4064873
1812,Nagyboldogasszony-templom,,12,4,Forró,Kossuth Lajos u. 1.,372856518,way,48.3203161,21.0819082
1813,Szent István király-templom,,12,4,Halmaj,Szent István tér 18.,372856526,way,48.2416349,21.0027408
1814,Szent Lőrinc-templom,,12,4,Hernádkércs,Kossuth u. 66.,372856533,way,48.2422569,21.0515047
1815,Szent Péter és Pál apostol-templom,,12,4,Hernádpetri,Rákóczi u. 5.,372856538,way,48.4816594,21.1606488
1816,Szent Kereszt felmagasztalása-templom,,12,4,Hernádvécse,,372856530,way,48.4417447,21.1680622
1817,Avilai Szent Teréz-templom,,12,4,Ináncs,Rákóczi u. 2.,372856502,way,48.2850631,21.0687206
1818,Szűz Mária Neve-templom,,12,4,Krasznokvajda,Petőfi u. 32.,372856547,way,48.4725781,20.9689034
1819,Könnyező Pócsi Szűzanya-kápolna,görögkatolikus kápolna,12,16,Gyüre,Petőfi S. u. 8.,372856510,way,48.1756145,22.2679096
1820,Szent Lénárd apát-templom,,12,18,Sorkifalud,Jókai Mór u. 57.,372856532,way,47.1219062,16.7434384
1821,Jézus Szíve-templom,,12,4,Léh,Kossuth u. 25.,372856505,way,48.2904278,20.9803648
1822,Páduai Szent Antal-templom,,12,4,Monaj,Béke u. 24.,372856522,way,48.3070955,20.9356713
1823,Jézus Szíve-templom,,12,17,Paks,Szent István tér,372856506,way,46.6269685,18.8658901
1824,Szűz Mária neve-templom,,12,4,Novajidrány,Kossuth u. 83.,372634527,way,48.398798,21.1693358
1825,Szűz Mária keresztények segítsége-templom,Szandaváraljai templom,12,13,Szanda,Szandaváralja,323031924,way,47.9276029,19.4117313
1827,Gyümölcsoltó Boldogasszony-templom,,12,4,Nyésta,"3809, Fő u. 14.",315723407,way,48.3714388,20.9506684
1828,Nagyboldogasszony-templom,,12,18,Sorokpolány,Fő u. 122.,372856521,way,47.1365678,16.680465
1829,Szentlélek-templom,Makovecz-templom,12,17,Paks,Hősök tere,674911904,way,46.6129822,18.8487757
1830,Szűz Mária Szent neve-templom,,12,4,Onga,Dózsa Gy. u.,372856546,way,48.1205923,20.9133303
1831,Urunk Mennybemenetele-templom,,12,4,Szakácsi,Petőfi u. 22.,372856549,way,48.3818418,20.8623804
1832,Szent Imre-templom,dunakömlődi templom,12,17,Paks,"Dunakömlőd, Béke u.",336665059,way,46.6630192,18.877899
1833,Szentháromság-templom,,12,4,Szikszó,Kossuth u. 2.,372856542,way,48.2026004,20.9268145
1834,Szent Péter és Pál apostolok-templom,Szent Péter templom,12,18,Szentpéterfa,Temető,372856539,way,47.0936164,16.4877186
1835,Szent Erzsébet templom,,12,13,Szente,,284327412,way,47.9668434,19.287324
1836,Magyarok Nagyasszonya templom,,12,13,Iliny,,372856512,way,48.0331469,19.4240793
1837,Krisztus király-templom,,12,13,Márkháza,,372856508,way,48.017332,19.7260116
1838,Krisztus király-templom,baglyasaljai templom,12,13,Salgótarján,"Baglyasalja, Petőfi út",372856509,way,48.0977538,19.7731697
1839,Jézus Szíve-templom,Marakodi-pusztai templom,12,13,Karancskeszi,Nyárfa u. 4.,372856504,way,48.1799504,19.6704788
1840,Magyarok Nagyasszonya-templom,somoskőújfalui templom,12,13,Salgótarján,,372856516,way,48.1614125,19.8223117
1842,Magyarok Nagyasszonya-templom,,12,18,Tanakajd,Templom u.,372856515,way,47.1921843,16.735647
1843,Szent Lőrinc-templom,,12,18,Táplánszentkereszt,Fő utca,231436322,way,47.1973769,16.703013
1844,Szent Kereszt felmagasztalása-kápolna,Szentkereszt falurész ,12,18,Táplánszentkereszt,Táncsics u.,231415927,way,47.2014523,16.6887741
1845,Szűz Mária neve-templom,,12,18,Torony,Felsőőri u.,230751094,way,47.2395412,16.53089
1846,Szent Miklós-templom,,12,18,Vaskeresztes,Fő u.,372856535,way,47.1924898,16.4476215
1847,Nagyboldogasszony-templom,soroksári Nagytemplom,12,5,Budapest XXIII. kerület,"Soroksár, Hősök tere",287855164,way,47.3994629,19.1172349
1848,Nagyboldogasszony-templom,,12,4,Bekecs,Honvéd u. 126.,372856519,way,48.1533078,21.1731286
1849,Jézus Szíve-templom,,12,4,Berzék,Rákóczi u. 73.,372856503,way,48.0239842,20.9532049
1850,Szent Kereszt felmagasztalása-templom,,12,4,Bodrogkeresztúr,Felső u. ,380878680,way,48.1635625,21.3629051
1851,Nagyboldogasszony-templom,,12,4,Gesztely,Petőfi u. 36.,225089572,way,48.1070249,20.964234
1852,Nagyboldogasszony-templom,,12,4,Girincs,Rákóczi u. 4.,372856520,way,47.9679739,20.9828432
1853,Szűz Mária neve-templom,,12,4,Golop,Fő u. 15.,372856545,way,48.2384309,21.1877341
1854,Szent Joachim és Anna-templom,,12,4,Hernádnémeti,Petőfi u. 2.,372856527,way,48.0779302,20.9680154
1855,Kisboldogasszony-templom,,12,4,Köröm,Kossuth u. 23.,372313567,way,47.9824683,20.9516747
1856,Jézus Szíve-templom,,12,4,Legyesbénye,,372313564,way,48.1590801,21.1535775
1857,Szentháromság-templom,,12,4,Mád,Battyhány tér 2.,372313588,way,48.1941359,21.2816223
1858,Szűz Mária Szeplőtelen Szíve-templom,,12,4,Megyaszó,,249332044,way,48.1869227,21.0551769
1859,Szent Mihály főangyal-templom,,12,4,Mezőzombor,Rákóczi u. 32.,372856534,way,48.1479433,21.2638091
1860,Sarlós Boldogasszony-templom,,12,4,Monok,Széchenyi u. 91.,372856523,way,48.2090862,21.1490509
1861,Magyarok Nagyasszonya-templom,ondi templom,12,4,Szerencs,Csalogány u.,372856514,way,48.1875903,21.2122365
1862,Magyarok Nagyasszonya-templom,,12,4,Prügy,Szabadság u. 18,372856511,way,48.0817529,21.2403755
1863,Szent Anna-templom,,12,4,Rátka,Iskola u. 2.,372856524,way,48.2134691,21.2263788
1864,Szentháromság-templom,,12,4,Sóstófalva,Szeles út 13.,372856543,way,48.1572821,20.9875794
1865,Kisboldogasszony-templom,,12,4,Szerencs,Rákóczi út 98.,372856507,way,48.1628012,21.202113
1866,Szent Péter és Pál apostol-templom,,12,4,Taktaharkány,Vörösmarty u.,372856537,way,48.0844246,21.1295682
1867,Szent István király-templom,,12,4,Taktaszada,Kossuth u. 53.,372856525,way,48.1130358,21.1787572
1868,Urunk Mennybemenetele-templom,,12,4,Tarcal,Fő út 96.,333403735,way,48.1276527,21.3481225
1869,Szent László-templom,,12,4,Tállya,Rákóczi u. 11.,318528626,way,48.2343073,21.2349516
1870,Szent István király-templom,,12,4,Tiszalúc,Hársfa u. 19.,332628088,way,48.0344456,21.0641709
1871,Szentháromság templom,,12,4,Tiszatardos,Kossuth u. 64.,372968922,way,48.0402225,21.3784972
1872,Jézus Szíve-templom,,12,4,Tokaj,Óvár u. 58.,324277001,way,48.1257902,21.4079071
1873,Szent Anna-templom,,12,4,Bodrogkisfalud,Kossuth u. 33.,372968884,way,48.1780452,21.362442
1874,Szentháromság-templom,,12,4,Bodrogolaszi,Fő u. 1.,372968930,way,48.286903,21.5230139
1875,Szent György-templom,,12,4,Erdőbénye,Kossuth u. 9.,359116246,way,48.2672318,21.3563753
1876,Szent Kereszt-templom,,12,4,Erdőhorváti,Egres u. 5.,372968905,way,48.3159744,21.4285737
1877,Nagyboldogasszony-templom,,12,18,Vasszécseny,Táncsics Mihály u. ,312266132,way,47.1819731,16.7635616
1878,Kisboldogasszony-templom,,12,4,Hercegkút,Petőfi u. 102.,372968866,way,48.3355494,21.5265497
1879,Szent Mihály Főangyal-templom,,12,4,Kenézlő,Nagyváradi u. 29.,372968909,way,48.1982553,21.5309161
1880,Nagyboldogasszony-templom,,12,4,Olaszliszka,Szent István u. 1.,335090757,way,48.2426857,21.4336859
1881,Szeplőtelen Fogantatás-templom,sárospataki bazilika,12,4,Sárospatak,Szent Erzsébet u. 15.,332162005,way,48.318403,21.568702
1882,Árpád-házi Szent Erzsébet-templom,,12,4,Szegilong,Dózsa György u. 61.,372968943,way,48.2167887,21.3979597
1883,Kisboldogasszony-templom,,12,4,Tolcsva,Kossuth u. 68.,3461952747,node,48.2869927,21.4456197
1884,Szent Mária Magdolna Templom,,12,4,Zalkod,Dózsa György u. 2.,324111623,way,48.1856051,21.4569651
1885,Árpád-házi Szent Erzsébet templom,,12,18,Rátót,,372968940,way,46.9654101,16.4247004
1886,Magyarok Nagyasszonya-templom,,12,4,Alsóberecki,Kossuth Lajos u. 37.,372968869,way,48.3434735,21.6942074
1887,Szent István király templom,,12,4,Füzér,Rákóczi u. 2.,361340626,way,48.539536,21.4553405
1888,Szent Eduárd-templom,,12,4,Füzérradvány,Táncsics u. 10.,248730465,way,48.4824049,21.5260182
1889,Urunk színeváltozása-templom,,12,18,Vép,Kassai u.,230669606,way,47.2314388,16.7236083
1890,Szent László-templom,,12,4,Hollóháza,Rákóczi u. 1.,230051176,way,48.5420815,21.4115281
1892,Lisieux-i Szent Teréz-templom,,12,4,Karcsa,Szabadság u. 28.,359169163,way,48.3084331,21.7936195
1893,Isteni Irgalmasság-templom,,12,16,Nyírbogát,Deák Ferenc u. 1.,372968861,way,47.8043067,22.0616438
1894,Nepomuki Szent János templom,Károlyfalvai (Karlsdorf) templom,12,4,Sátoraljaújhely,Rákóczi u. 58.,302168169,way,48.3687046,21.5852253
1895,Jézus Szíve-templom,,12,16,Nyírgyulaj,Bajcsy Zs u 14,372968865,way,47.8863196,22.0893819
1896,Szent István-templom,,12,16,Nyírvasvári,4341 Dózsa gy u 14,372968904,way,47.8170099,22.1889457
1897,Szűz Mária Neve-templom,,12,4,Kishuta,Kossuth u. 79.,372968934,way,48.4509127,21.4793059
1898,Szentháromság-templom,,12,16,Piricse,Hajnal u 4,314938099,way,47.7712436,22.1504683
1899,Szent Pió-templom,,12,16,Nyírcsászári,Boldog László tér 1,378959220,way,47.8673339,22.1833138
1900,Jézus Szíve-templom,,12,4,Pácin,Fő út 41.,372968863,way,48.333229,21.8340656
1901,Szent Pál apostol-templom,,12,4,Pálháza,Dózsa György u. 31.,230134148,way,48.4757503,21.5018342
1902,Szent Imre-templom,,12,18,Rönök,,299488397,way,46.9960893,16.3422629
1903,Szűz Mária Világ Királynéja-templom,,12,4,Ricse,Rákóczi u. 40.,372968937,way,48.3304377,21.9703109
1904,Szent István király-templom,,12,4,Sátoraljaújhely,Széchenyi tér,372968902,way,48.3947389,21.6555891
1905,Nagyboldogasszony-templom,piarista templom,12,4,Sátoraljaújhely,Deák Ferenc u. 12.,372968872,way,48.400688,21.6571941
1906,Szentháromság-templom,rábafüzesi templom,12,18,Szentgotthárd,"Rábafüzes, Alkotmány u",372968925,way,46.9817062,16.2886052
1907,Szent István király-templom,,12,4,Tiszacsermely,"3972, Hősök tere 8/a.",424958426,way,48.2320399,21.8014013
1908,Szent Anna-templom,,12,4,Vilyvitány,Kolozsvári u. 8.,372968880,way,48.49561,21.564099
1909,Szent Miklós-templom,,12,18,Bérbaltavár,Arany János u.,372968914,way,47.0114741,16.9708719
1910,Szent István király-kápolna,,12,4,Zemplénagárd,"3977, Fő u. 15.",8439244122,node,48.3583618,22.0778122
1911,Örök Ige-templom,,12,18,Csörötnek,,372968946,way,46.9475329,16.3682976
1912,Árpád-házi Szent Erzsébet-templom,,12,18,Körmend,Petőfi tér,326750589,way,47.0066745,16.6068588
1913,Boldog Batthyány László-templom,,12,18,Körmend,,626951562,way,47.0182363,16.6055017
1914,Jézus Szíve és Szent Lambert-templom,,12,18,Rábagyarmat,,337253016,way,46.9449295,16.4226641
1915,Kórházkápolna,Kórházkápolna,12,18,Körmend,Munkácsy Mihály u. 1.,206158969,way,47.0104533,16.5925602
1916,Mindenszentek-templom,rábakethelyi templom,12,18,Szentgotthárd,"Rábakethely, Temető",236853522,way,46.9487472,16.2943862
1917,Szent Anna-templom,farkasfai templom,12,18,Szentgotthárd,Farkasfa,363641272,way,46.9043801,16.3161663
1919,Szent Kereszt felmagasztalása-templom,Magyarlaki Templom,12,18,Magyarlak,Kossuth Lajos út,372968907,way,46.9505755,16.3439529
1920,Szent László-templom,,12,19,Aszófő,Balaton u. 24.,283084976,way,46.9301445,17.8320727
1921,Harding Szent István-templom,,12,18,Apátistvánfalva, Fő út 108.,364583105,way,46.8970178,16.2565001
1922,Szent Kereszt felmagasztalása-templom,,12,19,Balatonakali,Kossuth u. 46.,325004481,way,46.8804472,17.7494874
1923,Nagyboldogasszony-templom,,12,18,Alsószölnök,Templom u. 2.-4.,372968870,way,46.9282587,16.2045893
1924,Krisztus Király-templom,Piros templom,12,19,Balatonfüred,Szent István tér 1.,211792800,way,46.9615821,17.8748339
1925,Magyarok Nagyasszonya-templom,,12,19,Hárskút,Fő u. 2.,372968867,way,47.1850968,17.8127097
1926,Szent Euszták-templom,,12,19,Herend,Kossuth Lajos u. 38.,286852926,way,47.1341047,17.7417391
1927,Szűz Mária bemutatása-templom,,12,19,Hidegkút,Fő u. 2.,264842443,way,47.0042775,17.8297009
1928,Szent Márk-templom,,12,19,Márkó,Béke tér 1.,359826093,way,47.1215981,17.8129597
1929,Kórházkápolna,Szívkórház kápolnája,12,19,Balatonfüred,Gyógy tér 2.,8422501051,node,46.9560321,17.8956861
1930,Nagyboldogasszony-templom,balatonarácsi templom,12,19,Balatonfüred,"Balatonarács, Koloska u. 2.",282455982,way,46.9713222,17.8958105
1931,Szamáriai asszonnyal beszélő Jézus templom,kerektemplom,12,19,Balatonfüred,Blaha L. u. 3.,281419588,way,46.9548609,17.8926678
1932,Szent István-templom,,12,19,Nagyvázsony,Kinizsi u.,280021925,way,46.9884551,17.703164
1933,Szent Máté-templom,,12,19,Nemesvámos,Fészek u. 5.,190488702,way,47.0557131,17.8708653
1934,Kisboldogasszony-templom,,12,19,Szentgál,Fő u. 70.,358346774,way,47.1121713,17.7344265
1935,Szent István király-templom,,12,19,Szentkirályszabadja,Petőfi tér 6.,190062190,way,47.0585234,17.9743379
1936,Szűz Mária és Szent Ányos-templom,Bencés apátság,12,19,Tihany,I.András tér 1.,217692297,way,46.9139871,17.8896467
1937,Szent Imre-templom,,12,12,Bakonyszombathely,Kossuth tér,372968898,way,47.4753041,17.9579418
1938,Szűz Mária neve-templom,,12,19,Tótvázsony,Iskola u. 27.,264842860,way,47.0092759,17.7910687
1939,Nagyboldogasszony-templom,,12,19,Úrkút,Rózsa u.,372968871,way,47.0828801,17.642589
1940,Szent Mihály-templom,,12,19,Városlőd,Szabadság tér 3.,372623598,way,47.143602,17.6501554
1941,Szent Jakab-templom,,12,19,Vászoly,Kossuth u. 19.,264843217,way,46.941361,17.760272
1942,Szent Mihály-főszékesegyház,Szent Mihály-bazilika,12,19,Veszprém,Vár u. 27.,193757809,way,47.0971292,17.9029582
1943,Szent István király-templom,volt ferences templom,12,19,Veszprém,Vár u. 33,193760887,way,47.0967362,17.9028404
1944,Szent Péter és Pál-templom,,12,13,Cserháthaláp,Petőfi u. 10.,328811013,way,47.9817229,19.3754547
1945,Feltámadt Üdvözítő-templom,Károly-templom,12,19,Veszprém,Mártírok útja,191282082,way,47.090488,17.9112311
1946,Szent Anna-kápolna,,12,19,Veszprém,Ranolder János tér,193773846,way,47.093784,17.9049439
1947,Szent Imre-kápolna,,12,13,Szalmatercs,,372968893,way,48.1231937,19.6376519
1948,Szent László-templom,,12,19,Veszprém, Völgyhíd tér 4.,193547199,way,47.0980115,17.8965731
1949,Havas Boldogasszony-templom,,12,13,Kisbárkány,,372968860,way,48.0178644,19.6819265
1951,Jézus Szíve templom,zagyvapálfalvai templom,12,13,Salgótarján,Zagyvapálfalva,372968864,way,48.074095,19.7853765
1952,Árpád-házi Szent Margit-templom,Margit templom,12,19,Veszprém,Szent Margit park 1.,192403916,way,47.0989989,17.9139191
1953,Szent András apostol templom,zagyvarónai templom,12,13,Salgótarján,Fenyvesalja út 1.,372968876,way,48.12724,19.8595657
1954,Rózsafűzér Királynője kápolna,Rónafalui kápolna,12,13,Salgótarján,,372968873,way,48.1304013,19.8784684
1956,Magyarok Nagyasszonya-templom,Mindszenty emléktemplom,12,19,Veszprém,Cholnoky utca,186522185,way,47.0925327,17.9257796
1957,Nepomuki Szent János-templom,gyulafirátóti templom,12,19,Veszprém,"Gyulafirátót, Kálvária u. 35.",188509873,way,47.1440336,17.9444627
1958,Szeplőtelen Fogantatás-templom,,12,19,Vöröstó,Fő u. 1.,278631910,way,46.9718421,17.72461
1959,Szentháromság-templom,,12,12,Aka,"2862, Kossuth L. u. 67.",373426737,way,47.3993778,18.0669603
1961,Nagyboldogasszony-templom,,12,19,Bakonygyirót,Kossuth u.,373426709,way,47.4187858,17.8047653
1962,Szent Anna-templom,,12,19,Bakonynána,Alkotmány u. 19.,373426717,way,47.2772986,17.9714368
1963,Keresztelő Szent János-templom,,12,19,Bakonyoszlop,Fékefi u. 2.,373426707,way,47.3442024,17.9232787
1964,Szent László-templom,,12,19,Bakonyszentlászló,Petőfi u. 12.,151820353,way,47.3891906,17.8021739
1966,Szent Márton püspök-templom,,12,12,Ácsteszér,"2887, Kossuth Lajos u. 47/A.",373426733,way,47.406306,18.0059359
1967,Szent Péter és Pál-templom,,12,19,Borzavár, Fő u. 124.,331186737,way,47.2916706,17.8265462
1968,Sarlós Boldogasszony-templom,,12,12,Csatka,Szabadság tér 83.,373426713,way,47.3797767,17.9777075
1969,Szent Mihály-templom,,12,18,Salköveskút,Március 15. tér,332333024,way,47.2956734,16.6943805
1970,Keresztelő Szent János-templom,,12,18,Felsőszölnök,Templom u. 12.,364683018,way,46.8760438,16.1645564
1971,Szent Márton-templom,,12,18,Söpte,,373426734,way,47.2826903,16.6529322
1972,Szent Flórián-kápolna,rábatótfalui kápolna,12,18,Szentgotthárd,"Rábatótfalu, Tótfalusi út",431241296,way,46.9409086,16.246127
1973,Árpád-házi Szent Erzsébet-templom,,12,12,Leányvár,2518 Erzsébet u. 127,373426742,way,47.6807443,18.7693287
1974,Szent János apostol-templom,,12,12,Máriahalom,Széchenyi u. 34,369417457,way,47.6271986,18.7074334
1975,Szent Mihály-templom,,12,18,Egervölgy,,301330388,way,47.1195656,16.9060774
1976,Szent András apostol-templom,,12,18,Kám,,373426715,way,47.10163,16.8798283
1977,Szűz Mária neve-templom,,12,12,Mogyorósbánya,Fő u. 64.,373426741,way,47.727472,18.6032923
1978,Keresztelő Szent János-templom,,12,18,Bögöte,,373426706,way,47.0841502,17.0428153
1979,Nagyboldogasszony-templom,,12,18,Vasasszonyfa,,299232385,way,47.3098519,16.6702622
1980,Szent Vendel-templom,,12,18,Szemenye,,373426736,way,47.1011738,16.9043912
1981,Szent István király-templom,,12,18,Hosszúpereszteg,Árpád u.,373426723,way,47.0920181,17.0224459
1982,Sarlós Boldogasszony-templom,,12,18,Szakonyfalu,Fő u. 139.,373426714,way,46.9239049,16.2274141
1984,Szent Janka-templom,,12,19,Gic,Petőfi u. 1.,373426725,way,47.4333568,17.759195
1985,Szent Ilona-templom,,12,18,Tömörd,Fő u. 41.,373426721,way,47.3637008,16.6756831
1986,Kisboldogasszony-templom,,12,19,Csesznek, Vár u. 62.,294966436,way,47.353588,17.8831854
1987,"Szűz Mária, a Világ Királynéja-templom",,12,19,Jásd, Kossuth u 81.,329750119,way,47.2886758,18.0240307
